Time Step,Queue 0 PRBs,Queue 1 PRBs,Queue 2 PRBs
8661,16,16,-35
8662,16,16,-35
8663,16,16,-35
8664,16,16,-35
8665,16,16,-35
8666,16,16,-35
8667,16,16,-35
8668,16,16,-35
8669,16,16,-35
8670,16,16,-35
8671,16,16,-35
8672,16,16,-35
8673,16,16,-35
8674,16,16,-35
8675,16,16,-35
8676,16,16,-35
8677,16,16,-35
8678,16,16,-35
8679,16,16,-35
8680,16,16,-35
8681,16,16,-35
8682,16,16,-35
8683,16,16,-35
8684,16,16,-35
8685,16,16,-35
8686,16,16,-35
8687,16,16,-35
8688,16,16,-35
8689,16,16,-35
8690,16,16,-35
8691,16,16,-35
8692,16,16,-35
8693,16,16,-35
8694,16,16,-36
8695,16,16,-36
8696,16,16,-36
8697,16,16,-36
8698,16,16,-36
8699,16,16,-36
8700,16,16,-36
8701,16,16,-36
8702,16,16,-36
8703,16,16,-36
8704,16,16,-36
8705,16,16,-36
8706,16,16,-36
8707,16,16,-36
8708,16,16,-36
8709,16,16,-36
8710,16,16,-36
8711,16,16,-36
8712,16,16,-36
8713,16,16,-36
8714,16,16,-36
8715,16,16,-36
8716,16,16,-36
8717,16,16,-36
8718,16,16,-36
8719,16,16,-36
8720,16,16,-36
8721,16,16,-36
8722,16,16,-36
8723,16,16,-36
8724,16,16,-36
8725,16,16,-37
8726,16,16,-37
8727,16,16,-37
8728,16,16,-37
8729,16,16,-37
8730,16,16,-37
8731,16,16,-37
8732,16,16,-37
8733,16,16,-37
8734,16,16,-37
8735,16,16,-37
8736,16,16,-37
8737,16,16,-37
8738,16,16,-37
8739,16,16,-37
8740,16,16,-37
8741,16,16,-37
8742,16,16,-37
8743,16,16,-37
8744,16,16,-37
8745,16,16,-37
8746,16,16,-37
8747,16,16,-37
8748,16,16,-37
8749,16,16,-37
8750,16,16,-37
8751,16,16,-37
8752,16,16,-37
8753,16,16,-37
8754,16,16,-37
8755,16,16,-38
8756,16,16,-38
8757,16,16,-38
8758,16,16,-38
8759,16,16,-38
8760,16,16,-38
8761,16,16,-38
8762,16,16,-38
8763,16,16,-38
8764,16,16,-38
8765,16,16,-38
8766,16,16,-38
8767,16,16,-38
8768,16,16,-38
8769,16,16,-38
8770,16,16,-38
8771,16,16,-38
8772,16,16,-38
8773,16,16,-38
8774,16,16,-38
8775,16,16,-38
8776,16,16,-38
8777,16,16,-38
8778,16,16,-38
8779,16,16,-38
8780,16,16,-38
8781,16,16,-38
8782,16,16,-38
8783,16,16,-39
8784,16,16,-39
8785,16,16,-39
8786,16,16,-39
8787,16,16,-39
8788,16,16,-39
8789,16,16,-39
8790,16,16,-39
8791,16,16,-39
8792,16,16,-39
8793,16,16,-39
8794,16,16,-39
8795,16,16,-39
8796,16,16,-39
8797,16,16,-39
8798,16,16,-39
8799,16,16,-39
8800,16,16,-39
8801,16,16,-39
8802,16,16,-39
8803,16,16,-39
8804,16,16,-39
8805,16,16,-39
8806,16,16,-39
8807,16,16,-39
8808,16,16,-39
8809,16,16,-39
8810,16,16,-40
8811,16,16,-40
8812,16,16,-40
8813,16,16,-40
8814,16,16,-40
8815,16,16,-40
8816,16,16,-40
8817,16,16,-40
8818,16,16,-40
8819,16,16,-40
8820,16,16,-40
8821,16,16,-40
8822,16,16,-40
8823,16,16,-40
8824,16,16,-40
8825,16,16,-40
8826,16,16,-40
8827,16,16,-40
8828,16,16,-40
8829,16,16,-40
8830,16,16,-40
8831,16,16,-40
8832,16,16,-40
8833,16,16,-40
8834,16,16,-40
8835,16,16,-40
8836,16,16,-40
8837,16,16,-41
8838,16,16,-41
8839,16,16,-41
8840,16,16,-41
8841,16,16,-41
8842,16,16,-41
8843,16,16,-41
8844,16,16,-41
8845,16,16,-41
8846,16,16,-41
8847,16,16,-41
8848,16,16,-41
8849,16,16,-41
8850,16,16,-41
8851,16,16,-41
8852,16,16,-41
8853,16,16,-41
8854,16,16,-41
8855,16,16,-41
8856,16,16,-41
8857,16,16,-41
8858,16,16,-41
8859,16,16,-41
8860,16,16,-41
8861,16,16,-41
8862,16,16,-42
8863,16,16,-42
8864,16,16,-42
8865,16,16,-42
8866,16,16,-42
8867,16,16,-42
8868,16,16,-42
8869,16,16,-42
8870,16,16,-42
8871,16,16,-42
8872,16,16,-42
8873,16,16,-42
8874,16,16,-42
8875,16,16,-42
8876,16,16,-42
8877,16,16,-42
8878,16,16,-42
8879,16,16,-42
8880,16,16,-42
8881,16,16,-42
8882,16,16,-42
8883,16,16,-42
8884,16,16,-42
8885,16,16,-42
8886,16,16,-42
8887,16,16,-43
8888,16,16,-43
8889,16,16,-43
8890,16,16,-43
8891,16,16,-43
8892,16,16,-43
8893,16,16,-43
8894,16,16,-43
8895,16,16,-43
8896,16,16,-43
8897,16,16,-43
8898,16,16,-43
8899,16,16,-43
8900,16,16,-43
8901,16,16,-43
8902,16,16,-43
8903,16,16,-43
8904,16,16,-43
8905,16,16,-43
8906,16,16,-43
8907,16,16,-43
8908,16,16,-43
8909,16,16,-43
8910,16,16,-44
8911,16,16,-44
8912,16,16,-44
8913,16,16,-44
8914,16,16,-44
8915,16,16,-44
8916,16,16,-44
8917,16,16,-44
8918,16,16,-44
8919,16,16,-44
8920,16,16,-44
8921,16,16,-44
8922,16,16,-44
8923,16,16,-44
8924,16,16,-44
8925,16,16,-44
8926,16,16,-44
8927,16,16,-44
8928,16,16,-44
8929,16,16,-44
8930,16,16,-44
8931,16,16,-44
8932,16,16,-44
8933,16,16,-45
8934,16,16,-45
8935,16,16,-45
8936,16,16,-45
8937,16,16,-45
8938,16,16,-45
8939,16,16,-45
8940,16,16,-45
8941,16,16,-45
8942,16,16,-45
8943,16,16,-45
8944,16,16,-45
8945,16,16,-45
8946,16,16,-45
8947,16,16,-45
8948,16,16,-45
8949,16,16,-45
8950,16,16,-45
8951,16,16,-45
8952,16,16,-45
8953,16,16,-45
8954,16,16,-45
8955,16,16,-45
8956,16,16,-46
8957,16,16,-46
8958,16,16,-46
8959,16,16,-46
8960,16,16,-46
8961,16,16,-46
8962,16,16,-46
8963,16,16,-46
8964,16,16,-46
8965,16,16,-46
8966,16,16,-46
8967,16,16,-46
8968,16,16,-46
8969,16,16,-46
8970,16,16,-46
8971,16,16,-46
8972,16,16,-46
8973,16,16,-46
8974,16,16,-46
8975,16,16,-46
8976,16,16,-46
8977,16,16,-46
8978,16,16,-47
8979,16,16,-47
8980,16,16,-47
8981,16,16,-47
8982,16,16,-47
8983,16,16,-47
8984,16,16,-47
8985,16,16,-47
8986,16,16,-47
8987,16,16,-47
8988,16,16,-47
8989,16,16,-47
8990,16,16,-47
8991,16,16,-47
8992,16,16,-47
8993,16,16,-47
8994,16,16,-47
8995,16,16,-47
8996,16,16,-47
8997,16,16,-47
8998,16,16,-48
8999,16,16,-48
9000,16,16,-48
9001,16,16,-48
9002,16,16,-48
9003,16,16,-48
9004,16,16,-48
9005,16,16,-48
9006,16,16,-48
9007,16,16,-48
9008,16,16,-48
9009,16,16,-48
9010,16,16,-48
9011,16,16,-48
9012,16,16,-48
9013,16,16,-48
9014,16,16,-48
9015,16,16,-48
9016,16,16,-48
9017,16,16,-48
9018,16,16,-48
9019,16,16,-48
9020,16,16,-49
9021,16,16,-49
9022,16,16,-49
9023,16,16,-49
9024,16,16,-49
9025,16,16,-49
9026,16,16,-49
9027,16,16,-49
9028,16,16,-49
9029,16,16,-49
9030,16,16,-49
9031,16,16,-49
9032,16,16,-49
9033,16,16,-49
9034,16,16,-49
9035,16,16,-49
9036,16,16,-49
9037,16,16,-49
9038,16,16,-49
9039,16,16,-49
9040,16,16,-49
9041,16,16,-50
9042,16,16,-50
9043,16,16,-50
9044,16,16,-50
9045,16,16,-50
9046,16,16,-50
9047,16,16,-50
9048,16,16,-50
9049,16,16,-50
9050,16,16,-50
9051,16,16,-50
9052,16,16,-50
9053,16,16,-50
9054,16,16,-50
9055,16,16,-50
9056,16,16,-50
9057,16,16,-50
9058,16,16,-50
9059,16,16,-50
9060,16,16,-50
9061,16,16,-50
9062,16,16,-51
9063,16,16,-51
9064,16,16,-51
9065,16,16,-51
9066,16,16,-51
9067,16,16,-51
9068,16,16,-51
9069,16,16,-51
9070,16,16,-51
9071,16,16,-51
9072,16,16,-51
9073,16,16,-51
9074,16,16,-51
9075,16,16,-51
9076,16,16,-51
9077,16,16,-51
9078,16,16,-51
9079,16,16,-51
9080,16,16,-52
9081,16,16,-52
9082,16,16,-52
9083,16,16,-52
9084,16,16,-52
9085,16,16,-52
9086,16,16,-52
9087,16,16,-52
9088,16,16,-52
9089,16,16,-52
9090,16,16,-52
9091,16,16,-52
9092,16,16,-52
9093,16,16,-52
9094,16,16,-52
9095,16,16,-52
9096,16,16,-52
9097,16,16,-52
9098,16,16,-52
9099,16,16,-53
9100,16,16,-53
9101,16,16,-53
9102,16,16,-53
9103,16,16,-53
9104,16,16,-53
9105,16,16,-53
9106,16,16,-53
9107,16,16,-53
9108,16,16,-53
9109,16,16,-53
9110,16,16,-53
9111,16,16,-53
9112,16,16,-53
9113,16,16,-53
9114,16,16,-53
9115,16,16,-53
9116,16,16,-54
9117,16,16,-54
9118,16,16,-54
9119,16,16,-54
9120,16,16,-54
9121,16,16,-54
9122,16,16,-54
9123,16,16,-54
9124,16,16,-54
9125,16,16,-54
9126,16,16,-54
9127,16,16,-54
9128,16,16,-54
9129,16,16,-54
9130,16,16,-54
9131,16,16,-54
9132,16,16,-54
9133,16,16,-54
9134,16,16,-55
9135,16,16,-55
9136,16,16,-55
9137,16,16,-55
9138,16,16,-55
9139,16,16,-55
9140,16,16,-55
9141,16,16,-55
9142,16,16,-55
9143,16,16,-55
9144,16,16,-55
9145,16,16,-55
9146,16,16,-55
9147,16,16,-55
9148,16,16,-55
9149,16,16,-55
9150,16,16,-55
9151,16,16,-55
9152,16,16,-55
9153,16,16,-56
9154,16,16,-56
9155,16,16,-56
9156,16,16,-56
9157,16,16,-56
9158,16,16,-56
9159,16,16,-56
9160,16,16,-56
9161,16,16,-56
9162,16,16,-56
9163,16,16,-56
9164,16,16,-56
9165,16,16,-56
9166,16,16,-56
9167,16,16,-56
9168,16,16,-56
9169,16,16,-56
9170,16,16,-57
9171,16,16,-57
9172,16,16,-57
9173,16,16,-57
9174,16,16,-57
9175,16,16,-57
9176,16,16,-57
9177,16,16,-57
9178,16,16,-57
9179,16,16,-57
9180,16,16,-57
9181,16,16,-57
9182,16,16,-57
9183,16,16,-57
9184,16,16,-57
9185,16,16,-57
9186,16,16,-58
9187,16,16,-58
9188,16,16,-58
9189,16,16,-58
9190,16,16,-58
9191,16,16,-58
9192,16,16,-58
9193,16,16,-58
9194,16,16,-58
9195,16,16,-58
9196,16,16,-58
9197,16,16,-58
9198,16,16,-58
9199,16,16,-58
9200,16,16,-58
9201,16,16,-58
9202,16,16,-59
9203,16,16,-59
9204,16,16,-59
9205,16,16,-59
9206,16,16,-59
9207,16,16,-59
9208,16,16,-59
9209,16,16,-59
9210,16,16,-59
9211,16,16,-59
9212,16,16,-59
9213,16,16,-59
9214,16,16,-59
9215,16,16,-59
9216,16,16,-59
9217,16,16,-60
9218,16,16,-60
9219,16,16,-60
9220,16,16,-60
9221,16,16,-60
9222,16,16,-60
9223,16,16,-60
9224,16,16,-60
9225,16,16,-60
9226,16,16,-60
9227,16,16,-60
9228,16,16,-60
9229,16,16,-60
9230,16,16,-60
9231,16,16,-61
9232,16,16,-61
9233,16,16,-61
9234,16,16,-61
9235,16,16,-61
9236,16,16,-61
9237,16,16,-61
9238,16,16,-61
9239,16,16,-61
9240,16,16,-61
9241,16,16,-61
9242,16,16,-61
9243,16,16,-61
9244,16,16,-61
9245,16,16,-61
9246,16,16,-62
9247,16,16,-62
9248,16,16,-62
9249,16,16,-62
9250,16,16,-62
9251,16,16,-62
9252,16,16,-62
9253,16,16,-62
9254,16,16,-62
9255,16,16,-62
9256,16,16,-62
9257,16,16,-62
9258,16,16,-62
9259,16,16,-62
9260,16,16,-62
9261,16,16,-63
9262,16,16,-63
9263,16,16,-63
9264,16,16,-63
9265,16,16,-63
9266,16,16,-63
9267,16,16,-63
9268,16,16,-63
9269,16,16,-63
9270,16,16,-63
9271,16,16,-63
9272,16,16,-63
9273,16,16,-63
9274,16,16,-64
9275,16,16,-64
9276,16,16,-64
9277,16,16,-64
9278,16,16,-64
9279,16,16,-64
9280,16,16,-64
9281,16,16,-64
9282,16,16,-64
9283,16,16,-64
9284,16,16,-64
9285,16,16,-64
9286,16,16,-64
9287,16,16,-65
9288,16,16,-65
9289,16,16,-65
9290,16,16,-65
9291,16,16,-65
9292,16,16,-65
9293,16,16,-65
9294,16,16,-65
9295,16,16,-65
9296,16,16,-65
9297,16,16,-65
9298,16,16,-65
9299,16,16,-65
9300,16,16,-66
9301,16,16,-66
9302,16,16,-66
9303,16,16,-66
9304,16,16,-66
9305,16,16,-66
9306,16,16,-66
9307,16,16,-66
9308,16,16,-66
9309,16,16,-66
9310,16,16,-66
9311,16,16,-66
9312,16,16,-66
9313,16,16,-67
9314,16,16,-67
9315,16,16,-67
9316,16,16,-67
9317,16,16,-67
9318,16,16,-67
9319,16,16,-67
9320,16,16,-67
9321,16,16,-67
9322,16,16,-67
9323,16,16,-67
9324,16,16,-68
9325,16,16,-68
9326,16,16,-68
9327,16,16,-68
9328,16,16,-68
9329,16,16,-68
9330,16,16,-68
9331,16,16,-68
9332,16,16,-68
9333,16,16,-68
9334,16,16,-68
9335,16,16,-69
9336,16,16,-69
9337,16,16,-69
9338,16,16,-69
9339,16,16,-69
9340,16,16,-69
9341,16,16,-69
9342,16,16,-69
9343,16,16,-69
9344,16,16,-69
9345,16,16,-69
9346,16,16,-69
9347,16,16,-69
9348,16,16,-70
9349,16,16,-70
9350,16,16,-70
9351,16,16,-70
9352,16,16,-70
9353,16,16,-70
9354,16,16,-70
9355,16,16,-70
9356,16,16,-70
9357,16,16,-70
9358,16,16,-70
9359,16,16,-70
9360,16,16,-71
9361,16,16,-71
9362,16,16,-71
9363,16,16,-71
9364,16,16,-71
9365,16,16,-71
9366,16,16,-71
9367,16,16,-71
9368,16,16,-71
9369,16,16,-71
9370,16,16,-71
9371,16,16,-71
9372,16,16,-72
9373,16,16,-72
9374,16,16,-72
9375,16,16,-72
9376,16,16,-72
9377,16,16,-72
9378,16,16,-72
9379,16,16,-72
9380,16,16,-72
9381,16,16,-72
9382,16,16,-72
9383,16,16,-73
9384,16,16,-73
9385,16,16,-73
9386,16,16,-73
9387,16,16,-73
9388,16,16,-73
9389,16,16,-73
9390,16,16,-73
9391,16,16,-73
9392,16,16,-73
9393,16,16,-73
9394,16,16,-74
9395,16,16,-74
9396,16,16,-74
9397,16,16,-74
9398,16,16,-74
9399,16,16,-74
9400,16,16,-74
9401,16,16,-74
9402,16,16,-74
9403,16,16,-74
9404,16,16,-74
9405,16,16,-75
9406,16,16,-75
9407,16,16,-75
9408,16,16,-75
9409,16,16,-75
9410,16,16,-75
9411,16,16,-75
9412,16,16,-75
9413,16,16,-75
9414,16,16,-75
9415,16,16,-76
9416,16,16,-76
9417,16,16,-76
9418,16,16,-76
9419,16,16,-76
9420,16,16,-76
9421,16,16,-76
9422,16,16,-76
9423,16,16,-76
9424,16,16,-76
9425,16,16,-77
9426,16,16,-77
9427,16,16,-77
9428,16,16,-77
9429,16,16,-77
9430,16,16,-77
9431,16,16,-77
9432,16,16,-77
9433,16,16,-77
9434,16,16,-78
9435,16,16,-78
9436,16,16,-78
9437,16,16,-78
9438,16,16,-78
9439,16,16,-78
9440,16,16,-78
9441,16,16,-78
9442,16,16,-78
9443,16,16,-78
9444,16,16,-79
9445,16,16,-79
9446,16,16,-79
9447,16,16,-79
9448,16,16,-79
9449,16,16,-79
9450,16,16,-79
9451,16,16,-79
9452,16,16,-79
9453,16,16,-80
9454,16,16,-80
9455,16,16,-80
9456,16,16,-80
9457,16,16,-80
9458,16,16,-80
9459,16,16,-80
9460,16,16,-80
9461,16,16,-81
9462,16,16,-81
9463,16,16,-81
9464,16,16,-81
9465,16,16,-81
9466,16,16,-81
9467,16,16,-81
9468,16,16,-81
9469,16,16,-81
9470,16,16,-81
9471,16,16,-82
9472,16,16,-82
9473,16,16,-82
9474,16,16,-82
9475,16,16,-82
9476,16,16,-82
9477,16,16,-82
9478,16,16,-82
9479,16,16,-82
9480,16,16,-83
9481,16,16,-83
9482,16,16,-83
9483,16,16,-83
9484,16,16,-83
9485,16,16,-83
9486,16,16,-83
9487,16,16,-83
9488,16,16,-83
9489,16,16,-84
9490,16,16,-84
9491,16,16,-84
9492,16,16,-84
9493,16,16,-84
9494,16,16,-84
9495,16,16,-84
9496,16,16,-84
9497,16,16,-84
9498,16,16,-84
9499,16,16,-85
9500,16,16,-85
9501,16,16,-85
9502,16,16,-85
9503,16,16,-85
9504,16,16,-85
9505,16,16,-85
9506,16,16,-85
9507,16,16,-86
9508,16,16,-86
9509,16,16,-86
9510,16,16,-86
9511,16,16,-86
9512,16,16,-86
9513,16,16,-86
9514,16,16,-86
9515,16,16,-86
9516,16,16,-87
9517,16,16,-87
9518,16,16,-87
9519,16,16,-87
9520,16,16,-87
9521,16,16,-87
9522,16,16,-87
9523,16,16,-87
9524,16,16,-88
9525,16,16,-88
9526,16,16,-88
9527,16,16,-88
9528,16,16,-88
9529,16,16,-88
9530,16,16,-88
9531,16,16,-88
9532,16,16,-89
9533,16,16,-89
9534,16,16,-89
9535,16,16,-89
9536,16,16,-89
9537,16,16,-89
9538,16,16,-89
9539,16,16,-89
9540,16,16,-89
9541,16,16,-90
9542,16,16,-90
9543,16,16,-90
9544,16,16,-90
9545,16,16,-90
9546,16,16,-90
9547,16,16,-90
9548,16,16,-91
9549,16,16,-91
9550,16,16,-91
9551,16,16,-91
9552,16,16,-91
9553,16,16,-91
9554,16,16,-91
9555,16,16,-91
9556,16,16,-92
9557,16,16,-92
9558,16,16,-92
9559,16,16,-92
9560,16,16,-92
9561,16,16,-92
9562,16,16,-92
9563,16,16,-92
9564,16,16,-93
9565,16,16,-93
9566,16,16,-93
9567,16,16,-93
9568,16,16,-93
9569,16,16,-93
9570,16,16,-93
9571,16,16,-94
9572,16,16,-94
9573,16,16,-94
9574,16,16,-94
9575,16,16,-94
9576,16,16,-94
9577,16,16,-94
9578,16,16,-94
9579,16,16,-94
9580,16,16,-95
9581,16,16,-95
9582,16,16,-95
9583,16,16,-95
9584,16,16,-95
9585,16,16,-95
9586,16,16,-95
9587,16,16,-96
9588,16,16,-96
9589,16,16,-96
9590,16,16,-96
9591,16,16,-96
9592,16,16,-96
9593,16,16,-96
9594,16,16,-97
9595,16,16,-97
9596,16,16,-97
9597,16,16,-97
9598,16,16,-97
9599,16,16,-97
9600,16,16,-97
9601,16,16,-98
9602,16,16,-98
9603,16,16,-98
9604,16,16,-98
9605,16,16,-98
9606,16,16,-98
9607,16,16,-98
9608,16,16,-99
9609,16,16,-99
9610,16,16,-99
9611,16,16,-99
9612,16,16,-99
9613,16,16,-99
9614,16,16,-100
9615,16,16,-100
9616,16,16,-100
9617,16,16,-100
9618,16,16,-100
9619,16,16,-100
9620,16,16,-100
9621,16,16,-101
9622,16,16,-101
9623,16,16,-101
9624,16,16,-101
9625,16,16,-101
9626,16,16,-101
9627,16,16,-101
9628,16,16,-102
9629,16,16,-102
9630,16,16,-102
9631,16,16,-102
9632,16,16,-102
9633,16,16,-102
9634,16,16,-103
9635,16,16,-103
9636,16,16,-103
9637,16,16,-103
9638,16,16,-103
9639,16,16,-104
9640,16,16,-104
9641,16,16,-104
9642,16,16,-104
9643,16,16,-104
9644,16,16,-104
9645,16,16,-105
9646,16,16,-105
9647,16,16,-105
9648,16,16,-105
9649,16,16,-105
9650,16,16,-105
9651,16,16,-106
9652,16,16,-106
9653,16,16,-106
9654,16,16,-106
9655,16,16,-106
9656,16,16,-107
9657,16,16,-107
9658,16,16,-107
9659,16,16,-107
9660,16,16,-107
9661,16,16,-107
9662,16,16,-108
9663,16,16,-108
9664,16,16,-108
9665,16,16,-108
9666,16,16,-108
9667,16,16,-108
9668,16,16,-109
9669,16,16,-109
9670,16,16,-109
9671,16,16,-109
9672,16,16,-109
9673,16,16,-109
9674,16,16,-110
9675,16,16,-110
9676,16,16,-110
9677,16,16,-110
9678,16,16,-110
9679,16,16,-111
9680,16,16,-111
9681,16,16,-111
9682,16,16,-111
9683,16,16,-112
9684,16,16,-112
9685,16,16,-112
9686,16,16,-112
9687,16,16,-112
9688,16,16,-112
9689,16,16,-113
9690,16,16,-113
9691,16,16,-113
9692,16,16,-113
9693,16,16,-113
9694,16,16,-114
9695,16,16,-114
9696,16,16,-114
9697,16,16,-114
9698,16,16,-114
9699,16,16,-115
9700,16,16,-115
9701,16,16,-115
9702,16,16,-115
9703,16,16,-115
9704,16,16,-116
9705,16,16,-116
9706,16,16,-116
9707,16,16,-116
9708,16,16,-117
9709,16,16,-117
9710,16,16,-117
9711,16,16,-117
9712,16,16,-117
9713,16,16,-118
9714,16,16,-118
9715,16,16,-118
9716,16,16,-118
9717,16,16,-119
9718,16,16,-119
9719,16,16,-119
9720,16,16,-119
9721,16,16,-119
9722,16,16,-120
9723,16,16,-120
9724,16,16,-120
9725,16,16,-120
9726,16,16,-120
9727,16,16,-121
9728,16,16,-121
9729,16,16,-121
9730,16,16,-121
9731,16,16,-121
9732,16,16,-122
9733,16,16,-122
9734,16,16,-122
9735,16,16,-122
9736,16,16,-122
9737,16,16,-123
9738,16,16,-123
9739,16,16,-123
9740,16,16,-123
9741,16,16,-124
9742,16,16,-124
9743,16,16,-124
9744,16,16,-124
9745,16,16,-124
9746,16,16,-125
9747,16,16,-125
9748,16,16,-125
9749,16,16,-125
9750,16,16,-126
9751,16,16,-126
9752,16,16,-126
9753,16,16,-126
9754,16,16,-127
9755,16,16,-127
9756,16,16,-127
9757,16,16,-127
9758,16,16,-128
9759,16,16,-128
9760,16,16,-128
9761,16,16,-128
9762,16,16,-128
9763,16,16,-129
9764,16,16,-129
9765,16,16,-129
9766,16,16,-129
9767,16,16,-130
9768,16,16,-130
9769,16,16,-130
9770,16,16,-130
9771,16,16,-131
9772,16,16,-131
9773,16,16,-131
9774,16,16,-131
9775,16,16,-132
9776,16,16,-132
9777,16,16,-132
9778,16,16,-132
9779,16,16,-133
9780,16,16,-133
9781,16,16,-133
9782,16,16,-133
9783,16,16,-134
9784,16,16,-134
9785,16,16,-134
9786,16,16,-135
9787,16,16,-135
9788,16,16,-135
9789,16,16,-135
9790,16,16,-136
9791,16,16,-136
9792,16,16,-136
9793,16,16,-136
9794,16,16,-137
9795,16,16,-137
9796,16,16,-137
9797,16,16,-137
9798,16,16,-138
9799,16,16,-138
9800,16,16,-138
9801,16,16,-138
9802,16,16,-139
9803,16,16,-139
9804,16,16,-139
9805,16,16,-140
9806,16,16,-140
9807,16,16,-140
9808,16,16,-140
9809,16,16,-141
9810,16,16,-141
9811,16,16,-141
9812,16,16,-142
9813,16,16,-142
9814,16,16,-142
9815,16,16,-142
9816,16,16,-143
9817,16,16,-143
9818,16,16,-143
9819,16,16,-144
9820,16,16,-144
9821,16,16,-144
9822,16,16,-145
9823,16,16,-145
9824,16,16,-145
9825,16,16,-145
9826,16,16,-146
9827,16,16,-146
9828,16,16,-146
9829,16,16,-147
9830,16,16,-147
9831,16,16,-147
9832,16,16,-147
9833,16,16,-148
9834,16,16,-148
9835,16,16,-148
9836,16,16,-149
9837,16,16,-149
9838,16,16,-149
9839,16,16,-150
9840,16,16,-150
9841,16,16,-150
9842,16,16,-151
9843,16,16,-151
9844,16,16,-151
9845,16,16,-152
9846,16,16,-152
9847,16,16,-152
9848,16,16,-153
9849,16,16,-153
9850,16,16,-154
9851,16,16,-154
9852,16,16,-154
9853,16,16,-155
9854,16,16,-155
9855,16,16,-155
9856,16,16,-156
9857,16,16,-156
9858,16,16,-156
9859,16,16,-156
9860,16,16,-157
9861,16,16,-157
9862,16,16,-158
9863,16,16,-158
9864,16,16,-158
9865,16,16,-159
9866,16,16,-159
9867,16,16,-160
9868,16,16,-160
9869,16,16,-160
9870,16,16,-160
9871,16,16,-161
9872,16,16,-161
9873,16,16,-162
9874,16,16,-162
9875,16,16,-162
9876,16,16,-163
9877,16,16,-163
9878,16,16,-163
9879,16,16,-164
9880,16,16,-164
9881,16,16,-164
9882,16,16,-165
9883,16,16,-165
9884,16,16,-165
9885,16,16,-166
9886,16,16,-166
9887,16,16,-166
9888,16,16,-167
9889,16,16,-167
9890,16,16,-168
9891,16,16,-168
9892,16,16,-168
9893,16,16,-169
9894,16,16,-169
9895,16,16,-169
9896,16,16,-170
9897,16,16,-170
9898,16,16,-170
9899,16,16,-171
9900,16,16,-171
9901,16,16,-172
9902,16,16,-172
9903,16,16,-172
9904,16,16,-173
9905,16,16,-173
9906,16,16,-173
9907,16,16,-174
9908,16,16,-174
9909,16,16,-175
9910,16,16,-175
9911,16,16,-175
9912,16,16,-176
9913,16,16,-176
9914,16,16,-176
9915,16,16,-177
9916,16,16,-177
9917,16,16,-178
9918,16,16,-178
9919,16,16,-179
9920,16,16,-179
9921,16,16,-180
9922,16,16,-180
9923,16,16,-180
9924,16,16,-181
9925,16,16,-181
9926,16,16,-182
9927,16,16,-182
9928,16,16,-183
9929,16,16,-183
9930,16,16,-184
9931,16,16,-184
9932,16,16,-185
9933,16,16,-185
9934,16,16,-185
9935,16,16,-186
9936,16,16,-186
9937,16,16,-187
9938,16,16,-187
9939,16,16,-188
9940,16,16,-188
9941,16,16,-189
9942,16,16,-189
9943,16,16,-189
9944,16,16,-190
9945,16,16,-190
9946,16,16,-191
9947,16,16,-192
9948,16,16,-192
9949,16,16,-192
9950,16,16,-193
9951,16,16,-193
9952,16,16,-194
9953,16,16,-195
9954,16,16,-195
9955,16,16,-196
9956,16,16,-196
9957,16,16,-197
9958,16,16,-197
9959,16,16,-198
9960,16,16,-198
9961,16,16,-199
9962,16,16,-199
9963,16,16,-200
9964,16,16,-200
9965,16,16,-201
9966,16,16,-202
9967,16,16,-202
9968,16,16,-203
9969,16,16,-203
9970,16,16,-204
9971,16,16,-204
9972,16,16,-205
9973,16,16,-206
9974,16,16,-206
9975,16,16,-207
9976,16,16,-208
9977,16,16,-208
9978,16,16,-209
9979,16,16,-209
9980,16,16,-210
9981,16,16,-211
9982,16,16,-211
9983,16,16,-212
9984,16,16,-213
9985,16,16,-213
9986,16,16,-214
9987,16,16,-214
9988,16,16,-215
9989,16,16,-215
9990,16,16,-216
9991,16,16,-217
9992,16,16,-217
9993,16,16,-218
9994,16,16,-218
9995,16,16,-219
9996,16,16,-220
9997,16,16,-220
9998,16,16,-221
9999,16,16,-222
